,NAME,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P004002,P013001,P013002,P013003,P015001,P017001,P031001,state,zip code tabulation area (or part)
160,"ZCTA5 35062, Alabama",7944.0,7626.0,198.0,42.0,6.0,3.0,19.0,50.0,7908.0,40.3,39.1,41.6,3029.0,2.62,1883.0,01,35062
161,"ZCTA5 35063, Alabama",3866.0,3712.0,63.0,20.0,6.0,0.0,18.0,47.0,3820.0,39.2,38.5,39.9,1445.0,2.68,939.0,01,35063
162,"ZCTA5 35071, Alabama",15661.0,13925.0,1259.0,42.0,179.0,3.0,92.0,161.0,15434.0,41.9,39.9,43.6,6403.0,2.42,3384.0,01,35071
163,"ZCTA5 35064, Alabama",11458.0,475.0,10843.0,4.0,1.0,3.0,81.0,51.0,11329.0,36.7,30.9,40.9,4347.0,2.46,2659.0,01,35064
164,"ZCTA5 35068, Alabama",7232.0,5327.0,1265.0,38.0,68.0,10.0,379.0,145.0,6350.0,33.8,32.5,35.0,3006.0,2.41,1657.0,01,35068
165,"ZCTA5 35070, Alabama",265.0,260.0,1.0,2.0,0.0,0.0,1.0,1.0,263.0,45.1,43.0,45.4,109.0,2.43,44.0,01,35070
166,"ZCTA5 35951, Alabama",13098.0,10464.0,124.0,115.0,61.0,26.0,2098.0,210.0,10056.0,33.7,32.8,34.6,4600.0,2.81,3736.0,01,35951
167,"ZCTA5 35952, Alabama",7727.0,7293.0,44.0,51.0,14.0,7.0,192.0,126.0,7389.0,39.3,38.7,40.1,2997.0,2.56,1912.0,01,35952
168,"ZCTA5 35957, Alabama",15693.0,13643.0,197.0,110.0,72.0,44.0,1362.0,265.0,13406.0,36.5,34.8,38.4,5974.0,2.59,4052.0,01,35957
169,"ZCTA5 35953, Alabama",7319.0,6485.0,561.0,38.0,46.0,1.0,65.0,123.0,7154.0,40.0,39.3,40.9,2747.0,2.63,1707.0,01,35953
170,"ZCTA5 35954, Alabama",12416.0,10730.0,1020.0,83.0,38.0,4.0,333.0,208.0,11905.0,39.9,38.8,41.0,4918.0,2.49,2845.0,01,35954
171,"ZCTA5 35956, Alabama",8842.0,8411.0,43.0,36.0,19.0,0.0,232.0,101.0,8532.0,39.3,38.9,39.7,3364.0,2.63,2229.0,01,35956
172,"ZCTA5 35958, Alabama",3582.0,3425.0,11.0,54.0,5.0,0.0,20.0,67.0,3536.0,41.1,40.7,41.5,1403.0,2.55,831.0,01,35958
173,"ZCTA5 35959, Alabama",4836.0,4421.0,279.0,23.0,13.0,0.0,15.0,85.0,4791.0,45.6,45.0,46.2,2032.0,2.38,995.0,01,35959
174,"ZCTA5 35960, Alabama",10087.0,9172.0,688.0,52.0,22.0,0.0,21.0,132.0,9980.0,45.0,43.3,46.8,4148.0,2.36,2084.0,01,35960
175,"ZCTA5 35961, Alabama",6514.0,4773.0,273.0,92.0,16.0,55.0,1157.0,148.0,5072.0,35.7,34.5,36.9,2285.0,2.77,1709.0,01,35961
176,"ZCTA5 35962, Alabama",8300.0,6319.0,38.0,109.0,8.0,20.0,1628.0,178.0,6398.0,34.4,33.3,35.4,2827.0,2.89,2416.0,01,35962
177,"ZCTA5 35963, Alabama",1704.0,1488.0,1.0,62.0,2.0,0.0,102.0,49.0,1581.0,39.3,38.8,39.7,661.0,2.58,427.0,01,35963
178,"ZCTA5 35966, Alabama",3914.0,3713.0,3.0,52.0,5.0,0.0,13.0,128.0,3867.0,40.4,39.7,41.2,1547.0,2.53,924.0,01,35966
179,"ZCTA5 35967, Alabama",16630.0,13338.0,603.0,148.0,113.0,26.0,1986.0,416.0,13634.0,36.5,35.3,38.0,6372.0,2.59,4415.0,01,35967
180,"ZCTA5 35968, Alabama",4575.0,4251.0,47.0,42.0,12.0,10.0,141.0,72.0,4247.0,40.1,38.2,42.8,1799.0,2.43,964.0,01,35968
181,"ZCTA5 35971, Alabama",4914.0,4586.0,32.0,82.0,9.0,3.0,69.0,133.0,4803.0,40.7,39.6,41.6,1918.0,2.49,1143.0,01,35971
182,"ZCTA5 35972, Alabama",1139.0,1104.0,3.0,5.0,1.0,0.0,9.0,17.0,1120.0,41.0,39.8,41.8,443.0,2.57,243.0,01,35972
183,"ZCTA5 35973, Alabama",2870.0,2803.0,11.0,10.0,2.0,0.0,8.0,36.0,2855.0,42.6,42.1,42.9,1143.0,2.51,642.0,01,35973
184,"ZCTA5 35072, Alabama",5193.0,3113.0,1977.0,22.0,5.0,0.0,22.0,54.0,5156.0,41.7,40.9,42.4,2081.0,2.47,1211.0,01,35072
185,"ZCTA5 35073, Alabama",2382.0,1760.0,558.0,13.0,4.0,1.0,9.0,37.0,2346.0,45.3,44.4,46.7,995.0,2.39,455.0,01,35073
186,"ZCTA5 35074, Alabama",93.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,39.5,45.2,36.5,38.0,2.45,26.0,01,35074
187,"ZCTA5 35077, Alabama",13142.0,12047.0,570.0,49.0,52.0,1.0,242.0,181.0,12692.0,40.3,38.4,42.5,5165.0,2.47,2874.0,01,35077
188,"ZCTA5 35078, Alabama",2082.0,1548.0,466.0,8.0,11.0,1.0,19.0,29.0,2027.0,43.3,41.5,44.8,799.0,2.61,462.0,01,35078
189,"ZCTA5 35079, Alabama",8810.0,8463.0,113.0,44.0,13.0,3.0,49.0,125.0,8683.0,38.3,37.8,38.8,3274.0,2.68,2200.0,01,35079
190,"ZCTA5 35080, Alabama",15881.0,13584.0,1563.0,41.0,245.0,6.0,233.0,209.0,15334.0,34.2,33.4,34.9,5691.0,2.79,4965.0,01,35080
191,"ZCTA5 35082, Alabama",7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,43.5,44.5,38.0,3.0,2.33,1.0,01,35082
192,"ZCTA5 35083, Alabama",3268.0,3148.0,7.0,16.0,3.0,4.0,51.0,39.0,3195.0,38.8,37.6,39.8,1265.0,2.58,784.0,01,35083
193,"ZCTA5 35085, Alabama",8933.0,7524.0,695.0,30.0,19.0,9.0,557.0,99.0,7787.0,36.6,35.6,37.7,3315.0,2.69,2305.0,01,35085
194,"ZCTA5 35087, Alabama",2115.0,1975.0,1.0,22.0,1.0,0.0,74.0,42.0,1996.0,40.8,39.7,41.6,816.0,2.59,504.0,01,35087
195,"ZCTA5 35089, Alabama",2238.0,1114.0,1059.0,2.0,2.0,0.0,33.0,28.0,2187.0,41.8,40.8,42.8,897.0,2.49,494.0,01,35089
196,"ZCTA5 35091, Alabama",2719.0,2632.0,50.0,4.0,10.0,0.0,7.0,16.0,2698.0,35.1,34.9,35.2,931.0,2.92,803.0,01,35091
197,"ZCTA5 35094, Alabama",14212.0,11609.0,1735.0,53.0,81.0,13.0,452.0,269.0,13426.0,39.4,38.3,40.7,5786.0,2.46,3140.0,01,35094
198,"ZCTA5 35096, Alabama",7815.0,5982.0,1566.0,41.0,24.0,0.0,66.0,136.0,7662.0,39.5,39.3,39.7,3029.0,2.57,1834.0,01,35096
199,"ZCTA5 35097, Alabama",1748.0,1685.0,22.0,9.0,0.0,0.0,19.0,13.0,1701.0,40.8,41.2,40.5,647.0,2.7,418.0,01,35097
200,"ZCTA5 35098, Alabama",1375.0,1330.0,3.0,8.0,0.0,0.0,23.0,11.0,1330.0,36.9,36.0,37.9,532.0,2.58,349.0,01,35098
201,"ZCTA5 35111, Alabama",16140.0,13972.0,1759.0,36.0,93.0,7.0,116.0,157.0,15930.0,38.4,37.7,39.2,6013.0,2.66,3790.0,01,35111
202,"ZCTA5 35116, Alabama",4240.0,4132.0,36.0,24.0,7.0,0.0,15.0,26.0,4200.0,42.0,41.1,43.3,1628.0,2.6,968.0,01,35116
203,"ZCTA5 35112, Alabama",801.0,558.0,189.0,3.0,17.0,0.0,5.0,29.0,790.0,36.9,36.6,37.3,297.0,2.7,201.0,01,35112
204,"ZCTA5 35114, Alabama",7172.0,5913.0,824.0,36.0,80.0,1.0,215.0,103.0,6744.0,36.1,35.1,37.0,2542.0,2.82,2094.0,01,35114
205,"ZCTA5 35115, Alabama",14118.0,10829.0,2351.0,44.0,50.0,1.0,631.0,212.0,12836.0,32.4,32.0,32.7,5226.0,2.52,3053.0,01,35115
206,"ZCTA5 35117, Alabama",5367.0,5193.0,91.0,18.0,14.0,1.0,12.0,38.0,5325.0,40.8,40.0,41.5,2032.0,2.64,1255.0,01,35117
207,"ZCTA5 35118, Alabama",3138.0,2708.0,378.0,17.0,0.0,0.0,12.0,23.0,3111.0,42.6,41.9,43.9,1219.0,2.57,684.0,01,35118
208,"ZCTA5 35119, Alabama",116.0,53.0,61.0,0.0,0.0,0.0,0.0,2.0,116.0,47.0,50.0,43.5,51.0,2.27,21.0,01,35119
209,"ZCTA5 35120, Alabama",13842.0,12514.0,904.0,57.0,56.0,11.0,137.0,163.0,13553.0,35.2,34.7,35.7,4967.0,2.79,3704.0,01,35120
210,"ZCTA5 35121, Alabama",15570.0,13408.0,431.0,73.0,41.0,7.0,1442.0,168.0,13024.0,39.3,36.8,41.8,5834.0,2.6,3729.0,01,35121
211,"ZCTA5 35124, Alabama",23020.0,18917.0,1579.0,73.0,594.0,14.0,1492.0,351.0,19830.0,36.5,35.4,37.6,8813.0,2.6,5797.0,01,35124
212,"ZCTA5 35125, Alabama",10456.0,9094.0,946.0,47.0,34.0,8.0,133.0,194.0,10206.0,36.2,35.0,37.4,3947.0,2.59,2703.0,01,35125
213,"ZCTA5 35126, Alabama",21725.0,18205.0,2824.0,68.0,95.0,4.0,304.0,225.0,21100.0,39.4,38.1,40.4,7908.0,2.75,5280.0,01,35126
214,"ZCTA5 35127, Alabama",10099.0,5428.0,4522.0,35.0,18.0,2.0,22.0,72.0,10042.0,41.1,39.6,43.1,3708.0,2.68,2408.0,01,35127
215,"ZCTA5 35128, Alabama",10197.0,8739.0,1170.0,25.0,69.0,14.0,73.0,107.0,10004.0,41.7,40.7,42.7,4124.0,2.46,2303.0,01,35128
216,"ZCTA5 35135, Alabama",1812.0,1550.0,225.0,3.0,16.0,0.0,3.0,15.0,1794.0,41.3,40.5,42.4,736.0,2.46,421.0,01,35135
217,"ZCTA5 35130, Alabama",3233.0,2947.0,219.0,20.0,5.0,0.0,3.0,39.0,3212.0,43.2,43.7,42.7,1319.0,2.45,667.0,01,35130
218,"ZCTA5 35131, Alabama",4159.0,3777.0,286.0,5.0,5.0,1.0,40.0,45.0,4095.0,39.4,38.4,40.5,1602.0,2.6,1002.0,01,35131
219,"ZCTA5 35133, Alabama",3907.0,3780.0,21.0,18.0,12.0,1.0,27.0,48.0,3826.0,41.1,39.9,42.1,1510.0,2.59,893.0,01,35133
220,"ZCTA5 35136, Alabama",1796.0,1468.0,312.0,3.0,1.0,0.0,4.0,8.0,1776.0,49.0,47.2,50.7,782.0,2.19,298.0,01,35136
221,"ZCTA5 35139, Alabama",150.0,139.0,3.0,5.0,0.0,0.0,0.0,3.0,150.0,39.8,45.3,34.9,53.0,2.83,36.0,01,35139
222,"ZCTA5 35143, Alabama",3281.0,3104.0,93.0,10.0,3.0,0.0,30.0,41.0,3214.0,46.6,46.4,46.8,1398.0,2.35,630.0,01,35143
223,"ZCTA5 35146, Alabama",10948.0,9424.0,1277.0,35.0,32.0,4.0,83.0,93.0,10758.0,40.8,40.0,42.2,3604.0,2.64,2331.0,01,35146
224,"ZCTA5 35147, Alabama",5468.0,4903.0,306.0,21.0,104.0,3.0,62.0,69.0,5310.0,34.4,34.3,34.6,2075.0,2.63,1473.0,01,35147
225,"ZCTA5 35148, Alabama",2702.0,2521.0,106.0,9.0,8.0,1.0,14.0,43.0,2682.0,40.7,39.9,41.3,1085.0,2.47,615.0,01,35148
226,"ZCTA5 35149, Alabama",630.0,470.0,146.0,2.0,0.0,1.0,1.0,10.0,623.0,38.4,38.7,37.7,251.0,2.51,160.0,01,35149
227,"ZCTA5 35150, Alabama",18472.0,12342.0,5502.0,62.0,76.0,0.0,271.0,219.0,18021.0,39.4,38.1,40.4,7602.0,2.4,4405.0,01,35150
228,"ZCTA5 35151, Alabama",7632.0,6610.0,862.0,31.0,8.0,0.0,35.0,86.0,7557.0,42.0,42.0,42.0,3040.0,2.51,1729.0,01,35151
229,"ZCTA5 35160, Alabama",26822.0,14683.0,11323.0,78.0,97.0,2.0,299.0,340.0,26143.0,39.6,38.4,40.7,10132.0,2.42,5934.0,01,35160
230,"ZCTA5 35171, Alabama",3281.0,2902.0,178.0,4.0,15.0,1.0,154.0,27.0,3051.0,36.8,34.7,38.7,1201.0,2.72,844.0,01,35171
231,"ZCTA5 35172, Alabama",2986.0,2837.0,61.0,23.0,6.0,0.0,40.0,19.0,2877.0,40.9,40.1,41.8,1181.0,2.53,655.0,01,35172
232,"ZCTA5 35173, Alabama",25176.0,22869.0,1499.0,53.0,347.0,19.0,168.0,221.0,24777.0,40.1,39.2,40.9,9121.0,2.74,6451.0,01,35173
233,"ZCTA5 35175, Alabama",5041.0,4848.0,24.0,53.0,21.0,0.0,33.0,62.0,4986.0,43.0,42.3,43.5,2022.0,2.49,1109.0,01,35175
234,"ZCTA5 35176, Alabama",921.0,905.0,0.0,2.0,1.0,0.0,5.0,8.0,907.0,42.6,41.6,45.0,379.0,2.43,184.0,01,35176
235,"ZCTA5 35178, Alabama",3378.0,2583.0,731.0,12.0,8.0,0.0,5.0,39.0,3344.0,42.2,40.6,43.6,1355.0,2.49,769.0,01,35178
236,"ZCTA5 35974, Alabama",1589.0,1453.0,3.0,56.0,0.0,0.0,44.0,33.0,1527.0,39.1,38.6,39.9,652.0,2.44,387.0,01,35974
237,"ZCTA5 35975, Alabama",1058.0,966.0,0.0,56.0,2.0,0.0,9.0,25.0,1045.0,40.3,40.2,40.4,432.0,2.45,233.0,01,35975
238,"ZCTA5 35976, Alabama",16272.0,14646.0,715.0,117.0,157.0,1.0,392.0,244.0,15662.0,43.9,42.4,45.5,6707.0,2.36,3461.0,01,35976
239,"ZCTA5 35978, Alabama",5390.0,5125.0,3.0,100.0,7.0,2.0,34.0,119.0,5284.0,40.3,39.7,40.8,2134.0,2.53,1308.0,01,35978
240,"ZCTA5 35979, Alabama",1398.0,1335.0,3.0,23.0,1.0,0.0,7.0,29.0,1386.0,37.1,37.4,36.8,514.0,2.72,365.0,01,35979
241,"ZCTA5 35980, Alabama",5161.0,4376.0,43.0,48.0,6.0,16.0,597.0,75.0,4313.0,35.2,34.0,35.9,1826.0,2.82,1453.0,01,35980
242,"ZCTA5 35986, Alabama",7744.0,7264.0,21.0,86.0,11.0,7.0,247.0,108.0,7320.0,38.6,37.2,40.0,3118.0,2.48,1905.0,01,35986
243,"ZCTA5 35981, Alabama",2141.0,2051.0,4.0,38.0,1.0,0.0,3.0,44.0,2126.0,41.1,40.4,41.7,858.0,2.5,499.0,01,35981
244,"ZCTA5 35983, Alabama",3738.0,3518.0,119.0,22.0,5.0,1.0,19.0,54.0,3694.0,42.0,41.8,42.2,1517.0,2.46,818.0,01,35983
245,"ZCTA5 35984, Alabama",1889.0,1828.0,7.0,12.0,2.0,0.0,6.0,34.0,1875.0,50.4,49.4,51.0,831.0,2.25,338.0,01,35984
246,"ZCTA5 35987, Alabama",2666.0,2512.0,17.0,7.0,3.0,1.0,71.0,55.0,2534.0,40.5,38.6,42.5,1053.0,2.53,591.0,01,35987
247,"ZCTA5 35988, Alabama",1940.0,1697.0,10.0,18.0,4.0,4.0,138.0,69.0,1739.0,33.6,32.7,34.6,711.0,2.73,556.0,01,35988
248,"ZCTA5 35989, Alabama",3573.0,3099.0,17.0,26.0,4.0,0.0,345.0,82.0,3057.0,37.1,36.5,37.6,1307.0,2.73,967.0,01,35989
249,"ZCTA5 35990, Alabama",38.0,36.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,42.0,39.5,55.5,18.0,2.11,9.0,01,35990
250,"ZCTA5 36003, Alabama",1975.0,734.0,1202.0,3.0,0.0,0.0,20.0,16.0,1948.0,41.2,40.1,41.9,800.0,2.47,429.0,01,36003
251,"ZCTA5 36005, Alabama",1522.0,1096.0,396.0,6.0,7.0,0.0,1.0,16.0,1518.0,46.1,45.7,46.8,657.0,2.32,295.0,01,36005
252,"ZCTA5 36006, Alabama",1313.0,1149.0,125.0,5.0,3.0,0.0,17.0,14.0,1277.0,38.0,38.9,37.0,496.0,2.65,357.0,01,36006
253,"ZCTA5 36009, Alabama",2566.0,2014.0,463.0,18.0,11.0,0.0,26.0,34.0,2511.0,41.3,39.0,43.8,1076.0,2.38,615.0,01,36009
254,"ZCTA5 36010, Alabama",4677.0,2597.0,1887.0,54.0,20.0,0.0,64.0,55.0,4541.0,44.5,42.1,46.7,2055.0,2.28,951.0,01,36010
255,"ZCTA5 36013, Alabama",562.0,386.0,150.0,0.0,7.0,1.0,7.0,11.0,549.0,41.6,42.6,40.6,188.0,2.99,156.0,01,36013
256,"ZCTA5 36022, Alabama",13092.0,11401.0,1331.0,36.0,57.0,6.0,55.0,206.0,12738.0,37.4,37.0,37.6,4161.0,2.74,3046.0,01,36022
257,"ZCTA5 36016, Alabama",5150.0,2196.0,2878.0,10.0,9.0,0.0,38.0,19.0,5069.0,37.5,36.0,41.9,1419.0,2.41,827.0,01,36016
258,"ZCTA5 36017, Alabama",3318.0,1390.0,1429.0,6.0,8.0,8.0,430.0,47.0,2780.0,37.0,37.0,37.1,769.0,2.6,482.0,01,36017
259,"ZCTA5 36020, Alabama",1123.0,669.0,430.0,5.0,1.0,0.0,12.0,6.0,1089.0,37.9,37.5,39.2,404.0,2.78,305.0,01,36020
260,"ZCTA5 36024, Alabama",5428.0,4750.0,556.0,24.0,15.0,5.0,9.0,69.0,5386.0,43.8,42.3,44.9,2200.0,2.47,1190.0,01,36024
261,"ZCTA5 36025, Alabama",5729.0,3144.0,2397.0,9.0,12.0,0.0,101.0,66.0,5562.0,33.0,32.0,37.3,1160.0,2.77,879.0,01,36025
262,"ZCTA5 36026, Alabama",1089.0,968.0,115.0,1.0,0.0,0.0,0.0,5.0,1086.0,51.8,51.4,52.2,483.0,2.25,171.0,01,36026
263,"ZCTA5 36027, Alabama",16261.0,8330.0,7201.0,87.0,88.0,21.0,375.0,159.0,15588.0,39.6,37.6,41.3,6497.0,2.48,4134.0,01,36027
264,"ZCTA5 36028, Alabama",1746.0,1496.0,204.0,8.0,2.0,0.0,1.0,35.0,1741.0,44.4,43.3,45.4,746.0,2.34,393.0,01,36028
265,"ZCTA5 36029, Alabama",723.0,348.0,368.0,0.0,0.0,0.0,0.0,7.0,711.0,46.3,43.3,46.7,307.0,2.36,154.0,01,36029
266,"ZCTA5 36030, Alabama",491.0,193.0,292.0,0.0,3.0,0.0,1.0,2.0,491.0,42.4,41.2,44.8,191.0,2.57,111.0,01,36030
267,"ZCTA5 36031, Alabama",156.0,16.0,140.0,0.0,0.0,0.0,0.0,0.0,156.0,38.0,31.5,41.7,60.0,2.6,36.0,01,36031
268,"ZCTA5 36032, Alabama",2339.0,679.0,1634.0,2.0,4.0,0.0,4.0,16.0,2325.0,37.6,36.6,38.6,913.0,2.56,646.0,01,36032
269,"ZCTA5 36033, Alabama",4299.0,2500.0,1747.0,9.0,6.0,2.0,3.0,32.0,4279.0,45.8,43.0,48.0,1761.0,2.35,869.0,01,36033
270,"ZCTA5 36034, Alabama",807.0,623.0,143.0,24.0,0.0,0.0,0.0,17.0,799.0,42.8,40.6,46.0,345.0,2.34,178.0,01,36034
271,"ZCTA5 36035, Alabama",1913.0,1460.0,402.0,12.0,6.0,0.0,7.0,26.0,1887.0,43.4,42.7,44.2,809.0,2.36,425.0,01,36035
272,"ZCTA5 36036, Alabama",2003.0,1035.0,929.0,1.0,2.0,0.0,2.0,34.0,1992.0,43.4,44.0,42.8,853.0,2.35,426.0,01,36036
273,"ZCTA5 36037, Alabama",14074.0,7155.0,6582.0,44.0,164.0,5.0,44.0,80.0,13921.0,38.1,35.4,40.2,5696.0,2.44,3618.0,01,36037
274,"ZCTA5 36038, Alabama",57.0,37.0,20.0,0.0,0.0,0.0,0.0,0.0,57.0,47.3,50.5,41.7,21.0,2.71,12.0,01,36038
275,"ZCTA5 36039, Alabama",253.0,30.0,221.0,0.0,0.0,0.0,0.0,2.0,252.0,36.9,37.0,36.8,98.0,2.58,70.0,01,36039
276,"ZCTA5 36040, Alabama",3976.0,376.0,3579.0,0.0,4.0,0.0,7.0,10.0,3952.0,38.0,36.0,40.1,1472.0,2.64,975.0,01,36040
277,"ZCTA5 36041, Alabama",1318.0,1087.0,201.0,5.0,1.0,0.0,7.0,17.0,1296.0,39.1,36.8,42.2,517.0,2.55,328.0,01,36041
278,"ZCTA5 36042, Alabama",1500.0,1349.0,126.0,8.0,0.0,0.0,1.0,16.0,1495.0,42.9,41.8,43.7,598.0,2.51,335.0,01,36042
279,"ZCTA5 36776, Alabama",1489.0,127.0,1355.0,0.0,1.0,0.0,0.0,6.0,1488.0,37.0,36.6,37.5,583.0,2.55,416.0,01,36776
280,"ZCTA5 36782, Alabama",2405.0,1171.0,1207.0,3.0,0.0,1.0,15.0,8.0,2387.0,42.8,42.1,43.5,972.0,2.47,584.0,01,36782
281,"ZCTA5 36783, Alabama",945.0,436.0,492.0,6.0,3.0,0.0,0.0,8.0,929.0,43.8,45.1,42.4,391.0,2.42,224.0,01,36783
282,"ZCTA5 36790, Alabama",139.0,130.0,7.0,0.0,1.0,0.0,1.0,0.0,138.0,43.3,40.8,46.0,58.0,2.4,31.0,01,36790
283,"ZCTA5 36784, Alabama",7754.0,4347.0,3274.0,19.0,45.0,2.0,24.0,43.0,7677.0,39.5,38.3,40.6,3084.0,2.49,1964.0,01,36784
284,"ZCTA5 36785, Alabama",1165.0,303.0,847.0,1.0,0.0,5.0,3.0,6.0,1154.0,39.3,39.3,39.2,467.0,2.49,291.0,01,36785
285,"ZCTA5 36786, Alabama",3365.0,273.0,3078.0,2.0,0.0,1.0,3.0,8.0,3347.0,33.7,30.6,35.7,1305.0,2.58,1011.0,01,36786
286,"ZCTA5 36792, Alabama",1169.0,1101.0,54.0,0.0,0.0,0.0,4.0,10.0,1140.0,42.4,43.3,41.6,461.0,2.54,250.0,01,36792
287,"ZCTA5 36793, Alabama",568.0,524.0,32.0,4.0,1.0,0.0,1.0,6.0,566.0,45.9,42.9,47.6,250.0,2.27,100.0,01,36793
288,"ZCTA5 36801, Alabama",22214.0,11054.0,9804.0,56.0,365.0,39.0,612.0,284.0,21134.0,35.7,34.5,37.0,8901.0,2.43,5624.0,01,36801
289,"ZCTA5 36804, Alabama",16861.0,11739.0,4473.0,77.0,184.0,15.0,132.0,241.0,16548.0,36.6,35.8,37.1,6271.0,2.68,4434.0,01,36804
290,"ZCTA5 36830, Alabama",33201.0,24963.0,5034.0,84.0,2077.0,15.0,496.0,532.0,32133.0,28.2,26.9,30.0,14285.0,2.3,7056.0,01,36830
291,"ZCTA5 36832, Alabama",22071.0,14580.0,6150.0,68.0,643.0,4.0,276.0,350.0,21362.0,22.6,22.5,22.7,10278.0,2.12,2959.0,01,36832
292,"ZCTA5 36849, Alabama",3150.0,2768.0,255.0,10.0,41.0,0.0,16.0,60.0,3050.0,19.4,19.4,19.5,1.0,1.0,3.0,01,36849
293,"ZCTA5 36850, Alabama",2630.0,822.0,1759.0,15.0,2.0,0.0,14.0,18.0,2586.0,46.4,47.2,45.7,1133.0,2.31,532.0,01,36850
294,"ZCTA5 36852, Alabama",2129.0,1787.0,297.0,1.0,14.0,0.0,1.0,29.0,2121.0,37.1,37.9,36.4,813.0,2.62,564.0,01,36852
295,"ZCTA5 36853, Alabama",8269.0,6252.0,1850.0,30.0,30.0,0.0,32.0,75.0,8201.0,47.7,46.3,49.3,3498.0,2.29,1556.0,01,36853
296,"ZCTA5 36854, Alabama",14576.0,10575.0,3611.0,17.0,134.0,10.0,66.0,163.0,14370.0,39.1,37.7,40.6,5834.0,2.48,3536.0,01,36854
297,"ZCTA5 36855, Alabama",1551.0,1210.0,317.0,5.0,2.0,0.0,2.0,15.0,1537.0,47.4,47.1,47.6,658.0,2.36,288.0,01,36855
298,"ZCTA5 36856, Alabama",3719.0,1951.0,1423.0,14.0,25.0,43.0,112.0,151.0,3435.0,30.6,30.5,30.6,1268.0,2.93,1181.0,01,36856
299,"ZCTA5 36858, Alabama",441.0,137.0,286.0,2.0,5.0,0.0,0.0,11.0,439.0,48.1,47.1,48.5,193.0,2.28,86.0,01,36858
300,"ZCTA5 36859, Alabama",34.0,16.0,13.0,0.0,0.0,0.0,5.0,0.0,28.0,57.0,58.2,55.5,12.0,1.92,2.0,01,36859
301,"ZCTA5 36860, Alabama",1580.0,263.0,1293.0,4.0,0.0,0.0,9.0,11.0,1542.0,46.7,45.3,48.0,715.0,2.21,310.0,01,36860
302,"ZCTA5 36861, Alabama",3264.0,2810.0,366.0,7.0,10.0,0.0,29.0,42.0,3219.0,46.4,45.8,47.3,1370.0,2.38,619.0,01,36861
303,"ZCTA5 35179, Alabama",8958.0,8707.0,22.0,39.0,22.0,0.0,84.0,84.0,8784.0,39.8,39.1,40.4,3472.0,2.58,2143.0,01,35179
304,"ZCTA5 35180, Alabama",13794.0,12934.0,553.0,50.0,31.0,7.0,32.0,187.0,13651.0,38.7,38.1,39.4,5208.0,2.64,3357.0,01,35180
305,"ZCTA5 35187, Alabama",32.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,32.0,33.0,34.5,29.5,8.0,4.0,8.0,01,35187
306,"ZCTA5 35183, Alabama",706.0,684.0,4.0,2.0,1.0,0.0,5.0,10.0,699.0,43.2,43.0,43.7,276.0,2.56,154.0,01,35183
307,"ZCTA5 35184, Alabama",5841.0,5297.0,449.0,13.0,3.0,0.0,36.0,43.0,5744.0,37.7,36.6,38.9,2162.0,2.7,1492.0,01,35184
308,"ZCTA5 35186, Alabama",4931.0,4531.0,241.0,19.0,9.0,3.0,74.0,54.0,4818.0,40.0,39.5,40.6,1849.0,2.64,1229.0,01,35186
309,"ZCTA5 35188, Alabama",2715.0,2537.0,132.0,4.0,2.0,0.0,19.0,21.0,2669.0,36.3,35.4,37.2,951.0,2.81,745.0,01,35188
310,"ZCTA5 35203, Alabama",3798.0,1176.0,2514.0,18.0,16.0,0.0,29.0,45.0,3729.0,37.3,36.1,40.4,1517.0,1.51,403.0,01,35203
311,"ZCTA5 35204, Alabama",10337.0,328.0,9534.0,12.0,10.0,1.0,376.0,76.0,9732.0,41.7,37.5,45.3,4580.0,2.23,2147.0,01,35204
312,"ZCTA5 35205, Alabama",19686.0,10929.0,6561.0,81.0,836.0,7.0,937.0,335.0,18043.0,30.3,31.0,29.5,9806.0,1.72,2102.0,01,35205
313,"ZCTA5 36043, Alabama",3666.0,2039.0,1418.0,36.0,19.0,1.0,132.0,21.0,3511.0,44.2,44.2,44.3,1500.0,2.44,744.0,01,36043
314,"ZCTA5 36046, Alabama",1490.0,1043.0,425.0,0.0,3.0,0.0,3.0,16.0,1483.0,40.6,40.4,40.9,597.0,2.5,360.0,01,36046
315,"ZCTA5 36047, Alabama",1396.0,400.0,986.0,2.0,2.0,0.0,2.0,4.0,1387.0,45.3,42.4,47.0,571.0,2.44,261.0,01,36047
316,"ZCTA5 36048, Alabama",1459.0,621.0,781.0,4.0,0.0,0.0,37.0,16.0,1395.0,43.9,41.0,46.1,594.0,2.46,305.0,01,36048
317,"ZCTA5 36049, Alabama",5706.0,4094.0,1281.0,24.0,164.0,8.0,48.0,87.0,5618.0,40.3,38.5,42.3,2302.0,2.42,1331.0,01,36049
318,"ZCTA5 36051, Alabama",2304.0,1833.0,397.0,9.0,3.0,0.0,24.0,38.0,2239.0,37.1,36.9,37.3,853.0,2.69,628.0,01,36051
319,"ZCTA5 36052, Alabama",739.0,534.0,197.0,1.0,4.0,0.0,0.0,3.0,738.0,46.7,47.2,46.3,293.0,2.52,163.0,01,36052
